dist,x,y,kinder,school,shop,restaurant
3,37.83245087,55.75025558,650,492,1071,2299
6,37.77573013,55.74682999,1604,529,1290,3160
1,37.8081131,55.72167969,836,523,6111,5968
5,37.81415939,55.74651718,1162,519,1496,2331
102,37.56430054,55.76703644,948,713,1361,5292
3,37.8388176,55.75282669,257,483,4132,2292
6,37.76248169,55.73947906,1312,517,828,296
3,37.84179306,55.75841904,859,479,3441,7498
1,37.80282211,55.72251129,1638,523,4235,2319
3,37.83909607,55.75823975,859,479,3441,5032
1,37.81974792,55.71873856,435,161,3455,3162
5,37.80650711,55.75185776,283,518,5293,2296
5,37.78702927,55.74291992,1294,921,7117,2293
8,37.7442627,55.76303101,217,495,1798,5385
6,37.76831055,55.73916245,1312,517,9835,10024
5,37.79031754,55.74903488,365,890,5532,7307
6,37.76604462,55.74027252,1312,517,6066,2324
3,37.82255173,55.76916122,1014,546,8907,2302
1,37.8153801,55.71858215,435,524,2575,2311
5,37.81627274,55.75202942,765,522,3439,9165
6,37.76008224,55.74450684,646,811,7371,2309
6,37.76685333,55.74491119,646,811,4895,2795
6,37.77775192,55.76174164,922,919,304,12821
6,37.79322815,55.76086044,1261,850,1003,388
5,37.79481888,55.7501297,133,890,3470,2314
5,37.80815887,55.74629974,1262,519,3444,2331
6,37.78317642,55.75791168,193,509,2574,11255
5,37.79286194,55.74548721,1675,623,1292,12232
1,37.82698822,55.74154282,1544,493,2572,2327
6,37.76157379,55.74634552,646,811,7371,12544
8,37.74232864,55.7604332,809,495,6270,10471
5,37.82163239,55.75214005,765,522,586,5186
5,37.79389572,55.74928665,133,890,3470,2314
5,37.80804062,55.75017166,283,518,4237,2296
3,37.83381653,55.76781845,3,527,6524,9097
5,37.80096436,55.75000763,86,518,4965,2296
5,37.80230331,55.74755096,1675,518,988,2274
6,37.77512741,55.75618362,36,509,298,105
1,37.82151794,55.73365402,1662,531,2956,2329
5,37.81547928,55.74983597,1162,482,8923,3168
5,37.82085037,55.74773407,765,520,1850,2312
6,37.76385498,55.74456787,646,811,10843,12544
6,37.77281189,55.74411011,82,529,6108,2795
6,37.76386261,55.7421875,646,811,4796,2324
3,37.83628464,55.75718307,859,479,8017,2317
5,37.81296539,55.75481415,1406,522,4577,2287
6,37.76621628,55.74306107,646,811,1317,2324
6,37.7993927,55.75638962,1299,485,1808,2333
1,37.82049179,55.72275162,232,161,1060,2290
3,37.83166885,55.76143265,83,190,2981,2328
3,37.83103943,55.77272034,173,476,2928,6008
1,37.82056427,55.7387886,1517,516,285,103
6,37.75767517,55.74382782,393,811,994,2309
6,37.80179977,55.75695419,1299,485,5225,2333
1,37.83122635,55.71999359,1379,526,3458,2318
6,37.79782867,55.75511169,1299,485,2075,12101
5,37.82575607,55.75753021,1406,522,2317,2295
3,37.83532333,55.75622559,859,483,1066,2317
6,37.76950455,55.74081421,646,517,1319,2324
6,37.76056671,55.74204636,1312,811,4796,2309
5,37.78216171,55.74032974,1294,521,3448,12814
6,37.76511383,55.74025726,1312,517,1317,2324
5,37.78701401,55.74377441,1294,921,7117,2293
6,37.80750275,55.75885773,1299,485,982,6917
6,37.77587128,55.75553513,36,509,299,105
6,37.77069092,55.73999023,82,517,847,296
1,37.81201172,55.72091675,836,524,2968,2285
3,37.83177567,55.76373672,83,530,2925,9868
6,37.78358078,55.7566185,1161,490,305,11255
6,37.75857162,55.75746155,36,509,4673,2281
1,37.82838821,55.74367523,613,493,3471,2327
1,37.82774353,55.72135544,1379,526,2913,2318
5,37.82494736,55.75399017,1406,522,3256,2295
5,37.80982208,55.74704361,1262,519,3444,2331
5,37.80363846,55.74945068,86,518,988,2296
3,37.83335876,55.74958801,650,492,1071,2299
6,37.79924011,55.75402069,1299,480,1132,12127
6,37.78338242,55.75201797,872,497,306,12441
6,37.75605774,55.74451447,393,811,994,2309
6,37.80374908,55.75570297,1299,485,1809,11954
3,37.83389664,55.7587471,859,190,8017,2275
6,37.75481796,55.74591064,393,811,994,2309
6,37.7703743,55.74355316,82,811,6108,2795
1,37.82665634,55.73621368,1662,531,2986,6421
6,37.80377579,55.75754929,1299,485,984,2333
5,37.81797028,55.74531937,765,482,1849,2313
5,37.78395081,55.74403381,1294,921,5179,2293
5,37.82307053,55.75188446,765,522,7509,6892
3,37.83906174,55.77288818,1063,476,2928,2291
8,37.73339081,55.76124954,229,487,4681,12320
6,37.77482224,55.75065231,1048,497,10150,12826
6,37.77287292,55.76013565,922,509,296,7308
3,37.83414841,55.77220917,1063,476,2928,6008
5,37.81816483,55.7570343,1406,522,5392,3148
1,37.82263947,55.73516464,1662,516,2942,6421
1,37.82643127,55.73775482,1387,516,3474,4715
5,37.8170433,55.75635529,1406,522,5392,3148
5,37.78575516,55.74372864,1294,921,5179,2293
1,37.82014084,55.73572922,1178,516,2956,103
3,37.83757019,55.75609207,859,483,4132,2292
5,37.7969017,55.74983978,133,890,4965,2274
3,37.83498383,55.77388,1063,476,3459,2291
3,37.82450867,55.75118256,1119,492,2933,2299
6,37.79061508,55.76413727,501,488,1127,2308
6,37.78006744,55.76332092,251,919,2002,2298
6,37.7832489,55.76395416,251,488,2005,2298
6,37.7743187,55.74755478,373,529,579,3160
6,37.79430771,55.75686646,1261,850,5159,2310
5,37.78957367,55.74518585,1294,623,7117,2297
1,37.81767273,55.73397064,1178,516,2956,103
6,37.7686348,55.74187088,646,811,1318,2324
6,37.7856102,55.75836182,193,490,321,2300
1,37.82812881,55.73896027,1387,493,11104,4715
6,37.80233002,55.75447083,1299,480,1132,12127
1,37.81380844,55.72108841,836,524,46,5387
1,37.80959702,55.72486115,1638,481,6111,2323
6,37.78075027,55.7465744,1048,529,302,2303
3,37.83524323,55.75440598,257,483,1066,2292
6,37.7769165,55.76194382,922,919,304,12821
3,37.827034,55.76646042,1595,546,4393,7306
5,37.81171417,55.74966431,1611,519,8128,3170
5,37.82995987,55.74923325,1320,520,1850,207
1,37.81086349,55.72204208,836,481,2989,5968
1,37.81189728,55.72615814,836,481,2939,2323
6,37.79426193,55.75380325,1261,490,585,109
1,37.8188858,55.72181702,517,161,2575,2290
6,37.80317307,55.75800705,1299,485,983,2333
5,37.81047821,55.7451973,1162,519,3444,8212
5,37.8091011,55.75192642,283,518,8128,3170
6,37.78710938,55.75863647,611,490,321,2300
1,37.80865479,55.72237015,836,481,6111,5968
1,37.82897186,55.72509766,822,477,2935,2279
6,37.7650032,55.7449913,646,811,10843,12544
6,37.78012466,55.75735474,1395,509,8025,387
6,37.76628876,55.73980331,1312,517,6066,296
1,37.83280945,55.73411942,796,531,2573,2283
5,37.80278778,55.74930954,86,518,988,2296
6,37.78108215,55.7543869,1660,490,311,106
6,37.79243851,55.75883865,1261,850,6049,388
6,37.75708008,55.74672318,393,811,578,5128
6,37.80091095,55.75912857,1299,485,983,2315
3,37.83656311,55.76460266,1416,190,4461,7302
5,37.78102112,55.73993301,1294,521,26,5465
6,37.78276443,55.75592422,598,490,305,106
1,37.82263947,55.7390976,1517,516,6112,103
1,37.83119965,55.7411499,1465,493,4386,593
1,37.82746506,55.73557663,1662,531,2986,6421
6,37.78923035,55.76100159,611,488,320,2308
1,37.83456039,55.72132492,1379,526,9043,2318
1,37.80806732,55.7209053,836,524,6111,5968
5,37.81171417,55.74663925,1162,519,1496,2331
8,37.73445129,55.76029205,229,487,4681,2277
5,37.80221176,55.75033188,86,518,987,2296
1,37.81274033,55.71927261,435,524,2961,2311
5,37.78781128,55.74670792,365,623,1291,2297
1,37.82511139,55.72090912,107,526,3466,3162
3,37.82603455,55.76082993,576,788,2981,2321
1,37.82862473,55.74171448,1544,493,4386,2327
1,37.80449295,55.72486496,1638,523,4235,2319
5,37.8085289,55.74710846,1262,519,4237,2331
1,37.83353424,55.72109222,1379,526,2926,2318
5,37.78829575,55.7489357,365,890,5301,7307
3,37.82962036,55.76885223,173,527,2915,7306
3,37.83512497,55.75255203,257,483,8493,2292
5,37.78624725,55.74507141,1294,921,1291,2297
6,37.7747345,55.76226044,922,509,6305,12821
6,37.7804451,55.75681686,598,509,8025,106
58,37.69016647,55.74683762,614,151,588,3280
6,37.78765869,55.75979996,611,488,320,2300
5,37.7966156,55.74660873,1675,890,10266,7309
6,37.76299286,55.74402237,646,811,10843,2309
1,37.82471466,55.71612167,511,526,3445,9550
1,37.83070755,55.74348831,1465,493,3471,2327
6,37.76721573,55.74046707,646,517,6066,2324
1,37.82234192,55.74341583,613,493,2950,12804
5,37.78413773,55.74242401,1294,521,5179,2293
3,37.83599091,55.77402115,1063,476,3459,2291
6,37.77962875,55.76154327,1395,919,303,9969
5,37.78823471,55.74403,1294,623,7117,2297
6,37.78612137,55.75910568,74,488,321,2300
1,37.82177734,55.73431015,1662,516,2956,6421
3,37.82564926,55.76170349,576,530,2981,2294
3,37.83141708,55.7559166,257,492,1065,2275
1,37.83121872,55.71915436,107,526,3458,2305
6,37.77710342,55.75908661,922,509,7559,2301
5,37.78924942,55.74698257,365,623,1292,2297
1,37.81871414,55.72340393,517,161,1060,2290
3,37.82858658,55.78015518,21,470,1885,8110
3,37.83050919,55.77000046,173,527,6426,2332
3,37.83179474,55.75997925,859,190,3457,2328
6,37.77496719,55.74801254,373,529,579,12572
6,37.75436783,55.74406052,393,811,994,2309
6,37.76499557,55.74255371,646,811,1317,2324
6,37.76766205,55.74636459,373,811,2141,2795
3,37.82397079,55.76980209,1014,546,8907,2302
3,37.83270264,55.75278854,257,492,8493,2299
1,37.83114624,55.73929596,1465,493,11104,4715
6,37.80176163,55.75958633,1299,485,983,6917
1,37.81489563,55.71924591,435,524,5875,2311
1,37.81081772,55.7254982,1638,481,2939,2323
6,37.78042984,55.75041199,1048,497,580,12444
5,37.82123947,55.75278854,765,522,5951,2278
5,37.81204987,55.75307465,283,518,8128,2287
3,37.83420944,55.76136398,859,190,2981,2284
6,37.78385925,55.75413132,872,490,311,2325
6,37.80651474,55.7563591,1299,820,1810,11954
1,37.82601547,55.74079514,1544,493,6112,12311
1,37.83063507,55.73325348,796,531,11017,8456
1,37.80902863,55.7278862,1638,162,2939,3156
8,37.74428177,55.76092911,809,495,1798,10471
5,37.81856155,55.74872589,765,482,582,9017
6,37.79184723,55.76107788,501,850,1126,388
5,37.79949188,55.75068283,86,518,4965,2296
6,37.80355072,55.7604332,1299,485,983,6917
6,37.77175903,55.74248123,82,811,846,2795
6,37.77667236,55.75984192,922,509,7559,2301
1,37.82086182,55.74020767,1517,516,2991,12804
5,37.81135559,55.75317001,283,518,8128,2287
1,37.83230591,55.73503113,35,531,4517,2283
6,37.77292633,55.74677658,373,529,5775,3160
6,37.76514053,55.74135208,646,517,1317,2324
1,37.82846069,55.73254395,796,531,11017,2329
8,37.74112701,55.7623291,809,495,6270,5385
6,37.7802124,55.75035095,1048,497,580,12444
6,37.7841568,55.75360107,872,490,311,2325
3,37.83164215,55.76957321,173,527,2921,9097
1,37.81474304,55.7218399,836,524,46,5387
5,37.77938461,55.74085617,1294,521,26,2293
1,37.82255173,55.71662903,511,161,3445,9550
6,37.78633118,55.74724197,302,497,316,12556
5,37.7965889,55.75196457,133,518,4965,2296
5,37.80262375,55.75301743,86,518,8481,2296
6,37.76317215,55.74760056,646,811,10550,3152
10,37.40922546,55.76522064,430,29,821,3624
5,37.80433273,55.74868774,86,518,988,2296
6,37.7753067,55.75178528,1048,497,10150,12826
5,37.8085289,55.75502777,283,518,5293,2287
6,37.76874924,55.73864746,1312,517,7449,10024
6,37.78852081,55.7589035,611,850,321,388
6,37.7834549,55.74619293,302,529,302,12244
1,37.82898331,55.71775436,107,526,10000,2305
1,37.82997131,55.74151993,1465,493,4386,2327
5,37.82048416,55.75692368,1406,522,3435,3148
1,37.82564926,55.71778488,511,526,2980,5386
5,37.81175232,55.74882889,1162,519,1496,2331
3,37.82104111,55.77337646,616,470,4459,7246
5,37.80860901,55.7583046,1406,518,5847,6214
3,37.83412933,55.75191116,650,483,1070,2292
5,37.80632782,55.74821472,1262,518,4237,2296
3,37.8313446,55.75187302,650,492,9755,2299
3,37.83388519,55.76473236,1416,530,4461,7302
6,37.78062439,55.74720001,1048,529,302,2303
6,37.79120636,55.75804901,1261,850,6049,2310
3,37.82852554,55.76244736,83,530,2981,2294
6,37.79530334,55.75531387,1261,850,2075,12101
6,37.76056671,55.74592972,646,811,7371,12544
3,37.82473373,55.76508331,1264,530,2973,4135
6,37.76339722,55.74019623,1312,517,828,2324
6,37.76224518,55.73905945,1312,517,828,296
6,37.76587677,55.74615097,373,811,2141,12544
6,37.78876495,55.76024246,611,488,320,388
1,37.80365753,55.72341156,1638,523,4235,2319
3,37.8361969,55.75556564,859,483,1066,2292
1,37.81920624,55.73363876,1178,516,2956,103
5,37.80620193,55.74940109,283,518,988,2296
5,37.79826736,55.75172424,86,518,4965,2296
3,37.83509827,55.75189972,650,483,1070,2292
3,37.82863235,55.7664299,1595,546,4124,7306
5,37.79312134,55.74480057,1675,623,1292,12232
1,37.82818985,55.71745682,107,526,10000,11124
5,37.82170486,55.75772476,1406,522,3434,3148
6,37.78246689,55.75643539,598,490,305,106
6,37.8062973,55.75583267,1299,820,1810,11954
3,37.83514404,55.75375748,257,483,8493,2292
1,37.80791473,55.72478485,1638,523,6111,2319
1,37.81828308,55.74239349,799,493,2991,12804
3,37.8341217,55.76587677,1416,530,7854,7302
1,37.82521057,55.71942902,107,526,2988,11126
1,37.83094025,55.73698425,35,531,3473,7491
1,37.82025909,55.73312759,1178,516,2956,2329
5,37.79985809,55.75337219,86,518,8481,2296
5,37.82377243,55.7531395,765,522,3256,6892
6,37.75711823,55.7454071,393,811,578,2309
3,37.83467865,55.76620102,1416,527,7854,7302
6,37.78572845,55.75141144,872,497,4715,12200
1,37.80496979,55.72213745,1638,523,4235,2319
3,37.83885574,55.76347733,233,190,3441,2304
1,37.82721329,55.73973083,1387,493,4450,12311
1,37.82631302,55.71862793,107,526,2927,5386
3,37.83863831,55.75842285,859,479,3441,5032
5,37.79510498,55.74820328,133,890,10266,2314
6,37.75987244,55.75807953,36,509,2000,2281
6,37.77866745,55.7602272,1395,509,7559,2301
5,37.82249451,55.74618149,1320,520,1850,2312
6,37.7886734,55.75894547,611,850,321,388
6,37.80557251,55.75785065,1299,485,984,6917
5,37.79347992,55.74962234,133,890,3470,2314
1,37.83446121,55.73852539,1465,493,4236,4715
6,37.78927612,55.7537117,872,490,324,12411
5,37.81591034,55.746315,1162,482,1497,2313
5,37.82685471,55.74684525,1320,520,1850,207
5,37.81803131,55.75508881,1406,522,9894,3148
5,37.81607437,55.75352859,1406,522,1495,9168
5,37.78401184,55.74470901,1294,921,5179,2293
6,37.78999329,55.76016998,611,850,6049,388
6,37.79948044,55.76042175,1299,850,7580,2315
1,37.82982635,55.73767853,1387,531,11104,4715
6,37.75863647,55.74170303,1312,811,4796,2309
6,37.77585602,55.7506218,1048,497,10150,12826
6,37.76504898,55.74391556,646,811,10843,12544
1,37.8296814,55.74222565,1465,493,4386,2327
1,37.82331467,55.73714066,1662,516,285,103
5,37.79435349,55.74431229,1675,623,1292,297
3,37.83010483,55.76502228,1200,530,4124,7302
3,37.83753586,55.76131439,859,190,3441,2304
6,37.76626205,55.74548721,646,811,4895,12544
3,37.83982468,55.77012634,945,476,4466,2291
6,37.77029419,55.7403717,82,517,847,2324
6,37.76704407,55.74427032,646,811,4895,2795
1,37.82175064,55.72112656,232,161,1060,3162
6,37.78244781,55.74664307,302,529,302,12244
3,37.82555771,55.76339722,1264,530,4124,2294
5,37.81309891,55.74666977,1162,519,1496,2331
3,37.83109283,55.76485062,83,530,2920,7302
5,37.79055023,55.74434662,1294,623,7117,12232
5,37.80198669,55.75337601,86,518,8481,2296
3,37.82685471,55.76414108,1595,530,4124,2294
5,37.79644394,55.74811172,1675,890,10266,2274
1,37.83618546,55.72665024,146,477,2926,2288
5,37.79576111,55.74946213,133,890,4965,2314
8,37.73733521,55.76208115,809,495,242,5385
5,37.80947876,55.75380325,283,518,5293,2287
3,37.82318878,55.76463699,1264,530,2973,4135
1,37.8325386,55.73670959,35,531,6110,7491
3,37.8343544,55.75720596,859,479,8017,2317
5,37.81483459,55.75074387,1162,519,8923,7489
3,37.82740021,55.77055359,1014,527,6726,2332
5,37.82024002,55.75617981,1406,522,5392,3148
3,37.8371315,55.77015305,945,476,4466,2291
3,37.83018494,55.76641083,1200,527,2955,7306
1,37.82090759,55.71939468,435,161,3455,3162
6,37.78434372,55.74801636,302,497,315,5664
6,37.78008652,55.75207901,1660,497,2138,8741
6,37.78108215,55.76058578,1395,919,7559,2300
3,37.83540344,55.75785065,859,479,8017,2317
1,37.83182144,55.71818542,107,526,3458,2305
3,37.83136368,55.75435638,257,492,24,2299
6,37.77055359,55.74691772,373,529,5775,2795
1,37.83093262,55.73566818,35,531,2946,7491
3,37.83151627,55.7564621,257,492,1065,2275
3,37.83908844,55.75734329,859,479,4132,5032
6,37.76033401,55.74681473,646,811,1289,12544
8,37.73374176,55.76205444,528,487,4704,12320
5,37.8001442,55.7492485,1675,518,4965,2274
6,37.75855255,55.74684525,393,811,578,12544
3,37.8289299,55.75056458,650,492,1071,2299
6,37.78451538,55.76121902,74,488,319,108
6,37.78362656,55.74785995,302,497,302,5664
6,37.78249359,55.74766159,302,497,302,12244
5,37.77883911,55.73989487,1294,521,26,5465
3,37.82183838,55.7586441,186,788,1065,2321
6,37.79526901,55.75703049,1261,850,5159,456
1,37.82893753,55.73336411,796,531,11017,2329
1,37.83224487,55.74213409,1465,493,4386,593
6,37.79850388,55.7543602,1299,485,1133,12127
5,37.80314636,55.75176239,86,518,986,2296
5,37.78311539,55.74417114,1294,921,5179,2293
3,37.83336639,55.7569809,859,479,1066,2275
6,37.8010788,55.76041412,1299,850,983,6917
5,37.8200264,55.74982071,765,482,8569,3178
1,37.82269287,55.71831512,511,161,2988,11126
6,37.77958298,55.75284958,1660,497,2138,12441
6,37.77795029,55.74298859,102,529,3463,7496
1,37.83444214,55.73752594,35,531,2982,7491
1,37.8252449,55.73199844,1662,531,8010,2329
1,37.82926178,55.71582794,511,526,10000,2320
5,37.77980042,55.74188995,1294,521,26,2293
6,37.77976227,55.75987244,1395,509,7559,2300
3,37.83377838,55.76268768,83,190,6430,2284
5,37.78502655,55.74281311,1294,921,5179,2293
3,37.82372665,55.76494217,1264,530,2973,4135
6,37.78054428,55.75627518,598,509,8025,106
3,37.83427429,55.75559998,859,483,1066,2292
1,37.83343887,55.73252487,796,531,2573,5671
1,37.82535172,55.73566055,1662,531,8010,6421
5,37.7813797,55.74065399,1294,521,26,12814
5,37.8257103,55.75764084,1406,522,2317,2295
5,37.82194901,55.75331497,1406,522,3256,2278
1,37.83457947,55.74040222,1465,493,4236,593
5,37.79781723,55.7506752,133,518,4965,2296
1,37.82611465,55.7440834,613,493,3471,2316
5,37.82474136,55.75539398,1406,522,2317,2295
6,37.80621719,55.7590332,1299,485,982,6917
6,37.76381683,55.74612808,646,811,10843,12544
3,37.83003235,55.76308441,83,530,6430,2294
1,37.83544922,55.73350906,796,531,2573,2289
1,37.82622528,55.72153854,107,526,3219,7350
6,37.78973389,55.76263809,501,488,1126,2308
1,37.82419586,55.74372101,613,493,2950,2316
6,37.79252625,55.75574112,1261,490,8650,2310
1,37.81169891,55.7228508,836,481,2989,5968
3,37.83754349,55.7734375,1063,476,3459,2291
6,37.76999664,55.74485016,1604,529,6108,2795
6,37.78389359,55.75610352,1161,490,305,2307
1,37.81671143,55.72249603,517,161,46,5387
5,37.82548523,55.74740219,1320,520,1850,207
1,37.81101608,55.7209549,836,524,2974,2285
6,37.7802124,55.75764084,1395,509,8025,387
6,37.80350494,55.7587738,1299,485,983,6917
3,37.83349228,55.7700119,3,527,6426,6008
5,37.82830811,55.74943924,1320,520,7509,207
6,37.7896347,55.75655365,1161,490,2932,9734
1,37.83753586,55.73596191,35,531,2934,2289
5,37.78253174,55.74097443,1294,521,3448,2293
1,37.83051682,55.72270966,1379,526,2926,2318
5,37.79914856,55.74858856,1675,518,5758,2274
1,37.82976151,55.72706604,822,477,2935,2288
6,37.790802,55.75460815,872,490,322,12411
6,37.7892952,55.7545433,872,490,322,12411
3,37.82292557,55.76364517,576,530,2973,2294
1,37.83694077,55.73879242,1465,493,2934,593
3,37.82896423,55.76015472,186,788,3457,2321
5,37.8270607,55.74739456,1320,520,1850,207
1,37.8261528,55.71539307,511,526,2980,2320
56,37.79685974,55.64105225,1519,346,632,3285
57,37.75730515,55.70811844,972,211,3173,118
57,37.78176498,55.70274353,1396,802,343,2708
61,37.71931458,55.72948456,1474,200,1121,6929
62,37.7302742,55.68132782,1061,246,3200,796
57,37.77868652,55.70025635,1396,227,6763,7342
55,37.80884171,55.71472549,143,219,1482,11130
57,37.7564621,55.69562912,705,209,350,2689
58,37.71670914,55.75579834,1612,195,1996,3227
63,37.77656555,55.71638107,1433,205,9401,6947
64,37.73777771,55.70294571,1420,238,6542,3251
61,37.70746613,55.73648834,1414,153,5204,11968
57,37.78099442,55.69774628,1396,244,3169,7342
64,37.73415756,55.71551514,122,245,2158,6965
